applicant_name,age,gender,marital_status,dependents,education,employment_type,years_of_employment,monthly_income,bank_balance,existing_emi,existing_loan_amount,debt_to_income_ratio,credit_score,credit_history,previous_defaults,loan_amount_requested,loan_tenure,loan_purpose,collateral_value,property_area,loan_status,loan_to_income_ratio,collateral_to_loan_ratio,net_disposable_income,income_per_dependent
710,25,1,0,1,1,0,0.9,158554.8,1257411.45,83998.0,3000000.0,52.98,698,0,0,3199059.59,60,4,3443331.62,2,0,1.6813637882086614,1.0763574491589887,74556.79999999999,79277.4
600,56,0,0,2,0,2,24.4,69064.28,256461.14,48679.29,1714525.71,70.48,548,0,1,654566.55,36,6,738314.31,1,0,0.7898035351993824,1.127943843143222,20384.989999999998,23021.426666666666
71,50,1,0,0,0,0,14.5,34497.44,201996.09,5479.85,229968.75,15.88,620,1,0,1238527.42,36,0,1578909.78,1,1,2.9918341283681724,1.2748282795386154,29017.590000000004,34497.44
613,65,1,0,0,1,2,6.3,81075.37,80814.4,32756.69,813865.36,40.4,408,1,0,1424530.28,12,1,1161.33,2,0,1.464203699183447,0.0008152371460998357,48318.67999999999,81075.37
628,27,0,1,0,0,0,3.0,391707.94,2941514.42,22382.74,1087393.15,5.71,734,1,0,4086277.09,36,1,3580.13,1,1,0.8693290486614422,0.000876134907434777,369325.2,391707.94
935,45,1,0,0,1,2,8.1,46243.23,145811.82,1522.22,70969.59,3.29,584,1,1,1143456.43,24,6,1589393.2,0,1,2.0605834807242775,1.3899901721659829,44721.01,46243.23
770,44,0,0,0,0,1,18.4,45342.52,54073.68,3457.57,82946.04,7.63,523,0,0,935625.91,36,6,1478.22,1,1,1.719552107675827,0.001579926319056299,41884.95,45342.52
75,45,1,1,0,0,2,7.4,84386.89,45867.22,18039.37,618927.42,21.38,567,0,3,1225741.37,36,1,1425515.34,2,0,1.2104381873377095,1.1629821550365065,66347.52,84386.89
456,23,1,1,0,0,0,4.7,54627.49,363952.47,12475.3,280782.24,22.84,377,0,0,4089139.39,120,2,3661402.47,1,0,6.237914570728645,0.895396835567398,42152.19,54627.49
250,42,1,1,1,0,1,17.2,24758.95,194796.58,4965.07,193359.92,20.05,494,1,1,2738033.61,36,2,4138122.29,1,0,9.215635860971487,1.511348244552776,19793.88,12379.475
1027,34,1,0,3,0,2,4.5,108194.81,122900.14,12973.37,415594.53,11.99,612,1,0,1684099.32,36,1,3625.93,2,1,1.2971196122993331,0.0021530380999144395,95221.44,27048.7025
421,48,0,0,0,1,4,0.0,10000.0,37103.44,2155.15,49100.28,21.55,507,1,1,56957.79,480,4,3924.05,1,0,0.47464825,0.068894000276345,7844.85,10000.0
191,31,1,0,0,0,0,3.8,118885.9,524969.52,14113.87,701948.9,11.87,770,0,0,1269885.01,24,3,1966706.6,0,1,0.8901286934222927,1.5487281009797889,104772.03,118885.9
1026,40,1,0,0,0,2,6.2,100374.58,384384.87,49381.2,2180299.03,49.2,643,0,0,5225192.12,180,0,1673.86,2,0,4.3380771971017635,0.00032034420200419345,50993.380000000005,100374.58
99,48,1,1,0,1,2,11.9,35691.95,180348.26,15601.94,861560.88,43.71,691,1,0,319930.95,360,6,394179.85,2,1,0.7469727067307895,1.2320778905573218,20090.009999999995,35691.95
1140,23,0,0,0,1,0,4.6,54085.92,212788.69,25954.21,1553334.02,47.99,744,0,0,194211.73,120,5,3288.67,2,0,0.2992333463743121,0.016933426214781156,28131.71,54085.92
800,56,0,0,3,1,0,18.8,211729.16,1577350.26,154834.04,3000000.0,73.13,608,0,0,9775424.07,360,2,14662121.98,2,0,3.8474562148170808,1.4998962576975958,56895.119999999995,52932.29
743,53,1,0,3,0,2,34.9,109528.5,607193.55,28107.93,1245618.14,25.66,344,0,2,1866325.5,12,6,1863667.89,1,0,1.4199694600035606,0.9985760200993877,81420.57,27382.125
242,23,1,1,1,0,2,0.5,40705.19,317831.11,3024.79,91035.38,7.43,812,0,3,3623516.67,360,2,1161.8,2,0,7.418211842273675,0.0003206277508307972,37680.4,20352.595
270,23,1,1,0,0,2,1.5,189198.37,730393.97,28824.48,912817.3,15.24,691,1,0,2416827.23,120,1,1158.16,1,1,1.0645031940109562,0.00047920678219104645,160373.88999999998,189198.37
465,59,0,0,0,0,0,21.0,47568.0,122402.46,2107.09,122376.81,4.43,608,0,3,3357152.93,120,2,5299942.94,1,0,5.881322405118287,1.578701670882774,45460.91,47568.0
382,33,1,1,1,0,2,13.9,78505.35,497718.83,22398.53,832799.91,28.53,563,1,0,877210.32,180,1,1030995.73,1,1,0.9311576854316297,1.1753119023953116,56106.82000000001,39252.675
414,59,1,0,0,1,3,21.8,52629.46,184855.33,37256.7,2037526.66,70.79,473,0,3,5106699.62,36,2,3637.26,2,0,8.08593327134017,0.0007122525839888739,15372.760000000002,52629.46
296,43,0,0,0,0,2,11.8,58378.81,92809.49,25429.1,430227.85,43.56,726,0,1,360820.43,360,3,4925.11,2,0,0.5150562193142797,0.013649753701585023,32949.71,58378.81
821,36,1,0,0,0,0,0.5,63703.75,273842.38,15868.29,667057.89,24.91,720,0,0,995069.32,300,6,806812.31,0,0,1.301688571447259,0.8108101554171121,47835.46,63703.75
534,33,0,0,1,0,2,8.1,62742.48,243931.48,14195.24,799933.82,22.62,618,0,0,3126851.76,12,2,3258190.2,2,0,4.153023278646301,1.0420034111242935,48547.240000000005,31371.24
517,50,1,1,0,0,2,5.4,93861.16,319311.57,29904.39,1143840.66,31.86,806,1,0,4896749.74,300,2,8348565.55,1,1,4.347511562112948,1.704919792368233,63956.770000000004,93861.16
1031,25,0,0,3,0,4,0.0,10000.0,55990.09,4479.02,102651.51,44.79,610,1,0,89299.71,300,6,4003.21,2,0,0.7441642500000001,0.0448289249763521,5520.98,2500.0
1019,39,1,0,0,0,2,1.2,84410.51,386805.83,7606.69,336008.8,9.01,810,1,0,283520.44,300,5,3972.49,0,1,0.27990238814258245,0.01401130020819663,76803.81999999999,84410.51
423,36,1,0,0,1,2,0.3,27040.54,175636.05,17465.33,912207.32,64.59,590,0,2,485376.97,360,6,811521.57,2,0,1.4958311051973567,1.67194082158451,9575.21,27040.54
276,27,1,1,0,1,2,8.0,161638.89,345105.78,7753.93,429967.08,4.8,815,1,0,10000000.0,60,2,10200763.21,2,1,5.15552496885702,1.0200763210000001,153884.96000000002,161638.89
1023,36,1,0,0,0,2,15.9,91320.47,237100.3,3999.07,198407.4,4.38,722,1,1,1411355.0,24,6,2348483.84,0,1,1.287914053296776,1.663992291096145,87321.4,91320.47
477,44,0,0,2,1,0,8.1,77828.73,575229.55,14833.61,180894.95,19.06,699,0,1,651699.79,60,5,2374.68,1,0,0.6977926510343074,0.003643825019492487,62995.119999999995,25942.91
1064,51,1,0,1,0,3,11.6,49423.46,215570.94,12698.62,535252.38,25.69,612,1,0,1190405.0,180,6,1989812.98,2,1,2.007152406299896,1.6715428614631154,36724.84,24711.73
161,24,1,1,1,0,3,1.9,321998.02,170351.99,151605.42,3000000.0,47.08,703,0,1,4525240.84,12,4,3114.23,2,0,1.1711357831744844,0.0006881909958189098,170392.6,160999.01
555,60,0,0,1,0,3,4.8,49494.28,289732.31,12003.72,175421.39,24.25,598,1,1,95795.27,360,3,4281.23,2,1,0.1612901362878027,0.044691455016515946,37490.56,24747.14
600,60,1,0,0,0,2,22.0,51430.87,162649.96,19614.17,812658.43,38.14,524,1,0,3677875.25,12,0,3825911.56,1,0,5.959253735483507,1.0402504978927711,31816.700000000004,51430.87
904,52,0,0,0,0,4,0.0,10000.0,28304.17,1756.29,73334.15,17.56,480,1,1,871823.73,300,2,1438118.63,1,0,7.26519775,1.6495520602541982,8243.71,10000.0
264,62,0,0,2,0,2,28.6,27073.62,110584.95,4661.94,60659.5,17.22,744,1,0,943503.15,120,0,1316163.96,2,1,2.904128169782984,1.3949756924499934,22411.68,9024.539999999999
923,40,1,0,0,0,2,7.7,161567.28,1042425.73,45029.73,748747.25,27.87,572,0,0,588657.65,36,1,3597.61,2,0,0.30361843169400804,0.0061115488773483195,116537.54999999999,161567.28
275,57,0,1,1,0,2,13.2,77382.03,138178.39,34882.93,913515.0,45.08,639,0,0,901779.17,120,3,2948.45,0,0,0.9711332743101554,0.0032695920443582653,42499.1,38691.015
456,53,0,0,3,1,2,15.3,81883.79,122920.8,20685.27,708651.89,25.26,748,0,1,3132758.35,120,0,5388062.91,2,0,3.1882158340904025,1.719910158407207,61198.51999999999,20470.9475
908,46,0,0,0,0,3,13.6,278388.39,1137592.69,6567.95,78288.92,2.36,823,1,0,4761313.13,120,4,4411.57,2,1,1.4252609247342054,0.0009265448164296642,271820.44,278388.39
360,29,1,0,1,0,2,2.6,52261.5,319139.23,20020.14,698765.83,38.31,384,1,2,891060.97,120,5,872660.83,2,0,1.4208371522695165,0.9793503019215396,32241.36,26130.75
663,46,1,0,2,0,0,6.5,113759.8,857038.11,30300.09,1458808.8,26.64,575,1,0,4940540.74,360,0,7207438.81,2,1,3.619131963429378,1.4588360240907556,83459.71,37919.933333333334
423,61,0,1,0,0,2,12.5,42937.97,301368.61,14435.88,728077.61,33.62,757,1,1,692280.46,60,1,1187894.63,2,1,1.343566971920967,1.7159152953703185,28502.090000000004,42937.97
32,65,0,1,0,0,4,0.0,10000.0,8277.66,5428.85,279069.16,54.29,502,1,0,73600.71,360,1,3200.67,1,0,0.61333925,0.04348694462322442,4571.15,10000.0
723,41,1,0,0,1,2,19.9,112352.59,502690.48,4453.31,75151.05,3.96,707,1,0,10000000.0,24,2,15000000.0,0,1,7.417126150214546,1.5,107899.28,112352.59
1140,32,1,0,0,0,3,12.6,116341.18,395599.65,10021.78,266579.46,8.61,626,0,1,2316309.06,300,6,2627074.17,0,1,1.6591352692142198,1.1341639228402447,106319.4,116341.18
782,54,0,0,0,0,3,18.3,86934.8,617712.13,23470.63,516253.93,27.0,627,1,2,7058947.36,360,2,3020.35,2,1,6.766514828737551,0.00042787541059096377,63464.17,86934.8
969,24,0,1,1,1,2,3.8,91438.23,533027.81,37465.02,733519.4,40.97,531,0,2,8778383.6,180,2,2829.72,1,0,8.000285730231946,0.0003223509166311666,53973.21,45719.115
891,27,0,1,0,0,2,7.5,65080.11,310179.39,9200.31,234211.36,14.14,711,0,1,3893595.73,240,2,2344.81,1,0,4.985644781997653,0.0006022222548513017,55879.8,65080.11
295,46,0,0,2,0,2,2.0,116908.41,766504.43,60379.58,2298796.02,51.65,722,1,0,1614680.59,60,5,2557866.99,2,0,1.1509583941252246,1.5841318746514443,56528.83,38969.47
341,65,1,0,1,1,2,7.4,68849.76,384953.66,17705.45,964463.06,25.72,597,1,1,1259335.32,60,6,1629515.55,1,0,1.5242552769973348,1.29394889837601,51144.31,34424.88
381,35,0,1,1,1,2,2.9,40996.25,287767.22,25247.31,1209175.29,61.58,602,1,0,149376.29,120,4,4636.42,0,0,0.3036381173074773,0.031038526930880394,15748.939999999999,20498.125
11,40,1,1,0,0,4,0.0,10000.0,37543.44,698.11,14649.45,6.98,704,0,0,157005.72,120,6,264877.09,1,1,1.308381,1.6870537582961946,9301.89,10000.0
696,35,1,0,1,0,2,5.7,39616.02,67127.41,5741.89,329049.99,14.49,648,1,1,283443.07,60,6,276985.53,0,1,0.5962299048045042,0.9772175061468252,33874.13,19808.01
958,40,1,0,2,0,2,8.4,48435.54,314716.65,12766.92,295642.53,26.36,679,0,1,973820.89,180,6,298.67,2,0,1.67545857511516,0.0003066991097305378,35668.62,16145.18
382,21,0,1,0,0,3,2.3,49116.57,324139.67,13361.18,710788.25,27.2,599,1,0,503912.67,180,6,455177.99,2,1,0.8549604033832168,0.903287448596996,35755.39,49116.57
214,47,1,1,0,0,1,28.3,23104.02,51816.1,12391.57,170597.6,53.63,765,1,0,164138.3,240,6,233371.23,2,0,0.5920264813944355,1.4217963144494614,10712.45,23104.02
924,47,1,0,1,1,2,26.2,63309.08,504098.52,29615.95,1730175.85,46.78,668,0,0,1482118.82,300,6,2001741.81,1,1,1.9509034354419095,1.3505946911867701,33693.130000000005,31654.54
1048,35,1,0,1,0,1,28.4,48447.4,178544.87,13554.87,550652.09,27.98,747,1,0,952030.19,180,5,1540850.49,2,1,1.6375667046460007,1.6184891048465597,34892.53,24223.7
446,32,1,0,1,0,2,13.7,82011.6,655802.11,53151.4,1418682.87,64.81,499,1,0,201347.36,60,3,1520.86,1,0,0.20459235847936955,0.007553414159490346,28860.200000000004,41005.8
340,55,1,0,0,0,3,32.0,89268.66,557298.75,39947.96,1999577.18,44.75,585,0,0,696489.31,360,6,1191944.89,0,0,0.6501808790826853,1.7113613559984142,49320.700000000004,89268.66
547,29,1,0,1,0,3,6.8,24140.83,107731.23,14920.41,432319.36,61.81,540,0,0,329828.85,120,6,4517.72,1,0,1.1385580984580892,0.013697164453624965,9220.420000000002,12070.415
545,23,1,1,0,0,3,1.5,39957.05,245807.35,4322.22,99112.34,10.82,560,0,3,327204.7,180,6,520176.47,0,0,0.6824091952066865,1.589758551756744,35634.83,39957.05
511,22,1,0,1,0,3,2.3,29436.77,81441.48,7448.58,275703.17,25.3,629,0,0,695918.57,60,6,806721.81,2,1,1.9700943468548575,1.1592186855999547,21988.190000000002,14718.385
1113,60,0,0,3,1,2,12.7,64563.89,345061.9,23496.31,517884.12,36.39,602,0,1,4415064.14,60,0,6667697.75,0,0,5.698572556062943,1.5102153759424208,41067.58,16140.9725
710,37,0,1,1,0,1,27.9,56190.02,184989.1,11181.89,562607.95,19.9,490,0,0,5566816.91,120,2,5544700.29,1,0,8.255939563051706,0.9960270617199084,45008.13,28095.01
807,25,0,0,0,1,2,6.3,146805.42,615685.98,9337.37,325412.32,6.36,696,1,0,807302.84,180,6,2202.73,2,1,0.4582612594730267,0.002728505203821654,137468.05000000002,146805.42
1113,60,1,1,1,0,0,14.9,162478.82,1076015.64,25682.67,992071.76,15.81,525,1,2,2842160.17,300,6,4736121.28,0,1,1.4577080313196102,1.6663808500278858,136796.15000000002,81239.41
766,27,1,1,0,1,4,0.0,16939.39,19242.63,8593.01,335305.52,50.73,608,0,1,1247359.05,12,2,4319.45,1,0,6.136383157835082,0.003462876226376038,8346.38,16939.39
403,36,1,0,3,0,4,0.0,10000.0,73181.89,2840.31,68750.53,28.4,511,1,0,323027.09,36,0,372306.4,1,0,2.6918924166666667,1.1525547284594613,7159.6900000000005,2500.0
414,21,0,1,1,0,2,1.0,73191.09,546138.02,21404.61,854209.29,29.24,578,1,0,894738.02,60,6,739827.86,2,1,1.0187237499355,0.8268653432208011,51786.479999999996,36595.545
705,51,1,0,2,0,2,28.1,107157.6,446121.93,19297.48,508116.22,18.01,560,0,2,879778.33,180,5,570.32,2,0,0.6841778915665647,0.0006482542028513024,87860.12000000001,35719.200000000004
509,52,1,0,1,0,2,30.0,69746.8,504148.67,12132.05,251691.0,17.39,632,1,0,853366.69,240,1,1119.45,0,1,1.0196007678249515,0.0013118041905291619,57614.75,34873.4
228,55,0,1,0,0,2,28.9,86318.05,75841.09,21944.13,1247037.44,25.42,743,0,1,676923.13,60,5,795671.22,1,1,0.6535163946976713,1.1754233010179456,64373.92,86318.05
281,32,0,0,1,0,2,11.8,86898.25,328430.15,25368.43,339007.87,29.19,755,0,0,729391.7,360,5,360.11,2,1,0.6994691109046116,0.0004937127746312441,61529.82,43449.125
192,35,1,0,0,0,2,9.9,75222.74,115575.8,15935.58,605406.66,21.18,656,1,1,442863.17,120,1,4117.46,2,1,0.49061313329807793,0.009297363788458635,59287.16,75222.74
575,63,0,1,0,0,1,30.0,33865.85,20943.84,5113.02,135888.48,15.1,547,0,4,1716778.71,300,2,3806.53,1,0,4.22445893134234,0.0022172514010265192,28752.829999999998,33865.85
311,57,1,1,0,0,1,26.0,24202.2,136862.62,5055.07,217127.85,20.89,685,0,1,546760.63,120,6,955496.05,2,0,1.8826133918955026,1.747558250490713,19147.13,24202.2
567,22,1,1,1,0,2,2.7,115199.36,811186.66,23062.23,1046879.01,20.02,624,1,0,3402701.59,120,0,4811.71,0,1,2.4614586906848555,0.0014140852122151565,92137.13,57599.68
896,52,1,0,0,1,1,20.8,14306.86,110478.04,7976.76,200985.0,55.75,827,1,0,1077163.53,120,2,1824413.4,1,1,6.274166903149958,1.6937199869735655,6330.1,14306.86
142,57,0,0,0,0,2,2.6,34098.5,123806.02,12902.19,132482.32,37.84,602,1,0,2080269.65,120,0,3181908.48,0,1,5.083971557888665,1.529565400331635,21196.309999999998,34098.5
120,46,1,1,1,1,0,7.9,90226.13,113284.58,28239.37,1045504.95,31.3,518,0,3,951088.79,24,1,1482477.43,1,0,0.8784306626768394,1.5587161215515954,61986.76000000001,45113.065
168,49,0,1,0,0,2,25.9,73803.62,144051.67,22264.44,679685.4,30.17,701,0,0,743124.91,180,1,4116.66,2,1,0.8390791106633162,0.005539660889580461,51539.17999999999,73803.62
828,21,1,1,1,0,2,2.6,58532.92,150328.04,21925.79,833557.8,37.46,735,1,0,351113.58,60,5,4890.67,1,1,0.49988049460030354,0.013929025473751256,36607.13,29266.46
1142,22,0,1,0,0,2,0.5,61337.39,227267.87,5238.62,236528.32,8.54,653,0,0,5657141.37,24,2,3954.71,2,0,7.685825032659525,0.0006990650827592806,56098.77,61337.39
1063,22,0,1,1,1,2,0.9,60709.62,313396.27,27070.24,1013851.51,44.59,672,1,0,1059285.5,60,1,379.57,1,1,1.4540330126702599,0.00035832643796219246,33639.380000000005,30354.81
150,28,0,0,0,0,0,2.9,62172.72,349375.55,6002.18,197821.69,9.65,711,1,1,1514317.71,180,4,1630747.52,1,0,2.029718862227678,1.076885985834505,56170.54,62172.72
152,65,0,1,0,1,1,33.5,43663.74,87337.74,8296.6,160747.94,19.0,626,0,2,615737.54,360,3,3867.36,1,0,1.1751504032102305,0.00628085791228516,35367.14,43663.74
422,49,0,0,0,0,2,5.0,51274.17,311220.07,19701.01,812742.93,38.42,676,1,1,3784215.77,240,2,6778884.51,0,1,6.15029583446532,1.791357819430048,31573.16,51274.17
977,56,0,0,0,0,2,9.4,44923.09,330121.56,4135.58,205390.66,9.21,553,0,0,898247.21,36,1,1595.92,2,0,1.666268597433228,0.0017767046557261225,40787.509999999995,44923.09
9,34,1,0,0,0,2,5.1,36146.7,119340.95,17758.25,378908.37,49.13,756,1,1,259021.18,180,1,228516.92,1,1,0.5971526676939619,0.8822325649199807,18388.449999999997,36146.7
136,63,0,0,1,0,2,31.4,54024.82,179040.98,12292.96,133944.39,22.75,742,0,3,639203.86,480,5,1811.04,2,0,0.9859725276888166,0.0028332745049443227,41731.86,27012.41
415,29,1,0,1,0,2,3.8,117572.45,591175.29,1642.59,21636.71,1.4,767,0,0,1795621.78,120,1,4985.94,1,1,1.2727058790842016,0.002776720607610362,115929.86,58786.225
570,61,1,1,0,1,2,4.9,83424.83,54262.09,48457.26,2198468.78,58.08,539,1,4,4070900.8,24,2,6371071.54,2,0,4.066436015911969,1.5650274602613752,34967.57,83424.83
1089,22,1,1,0,0,1,18.5,23004.75,40348.26,3275.25,115338.17,14.24,557,0,0,1390883.9,120,0,1376247.72,1,0,5.038393882422833,0.9894770656271167,19729.5,23004.75
123,21,1,0,1,0,4,0.0,10000.0,77150.56,4193.85,147717.72,41.94,504,0,3,235317.29,24,6,236008.26,2,0,1.9609774166666667,1.0029363333225536,5806.15,5000.0
72,24,0,0,0,0,0,5.1,157560.85,806903.19,61164.09,3000000.0,38.82,574,0,0,3743932.81,120,0,6701009.88,0,0,1.9801518006112133,1.7898317678409403,96396.76000000001,157560.85
406,56,1,0,0,0,3,23.5,141940.74,608065.98,106188.54,2698878.04,74.81,537,0,0,10000000.0,36,0,1565.01,2,0,5.870994707603563,0.000156501,35752.2,141940.74
163,32,1,0,2,1,1,28.6,27933.31,167589.56,8192.98,477438.84,29.33,546,0,0,330557.78,60,1,443107.36,2,0,0.9861517187424859,1.3404838331138356,19740.33,9311.103333333334
273,41,0,0,0,0,2,8.9,126543.38,860457.66,57923.59,3000000.0,45.77,575,1,0,1770201.05,12,1,2081903.9,2,1,1.1657405876677758,1.1760833042099934,68619.79000000001,126543.38
885,42,0,0,0,1,3,21.3,131851.53,543601.43,14473.55,649510.79,10.98,614,0,1,6403763.45,180,0,9373760.5,2,0,4.047332284780213,1.463789312829786,117377.98,131851.53
660,56,1,0,0,0,2,7.3,57309.76,248309.5,6444.53,292440.03,11.25,725,1,1,957632.94,60,5,1650.97,2,1,1.3924808793476016,0.0017240112897536713,50865.23,57309.76
617,36,0,1,1,1,4,0.0,10000.0,35375.38,3173.15,76761.86,31.73,472,1,0,130867.8,60,5,2855.56,1,0,1.090565,0.021820188006522613,6826.85,5000.0
215,21,1,0,0,0,2,3.0,120528.59,172018.0,27707.46,813209.67,22.99,574,0,1,1998029.51,120,1,3139459.83,0,0,1.3814353853029115,1.571278008801782,92821.13,120528.59
390,38,1,0,1,0,3,8.6,70508.98,279804.92,27604.98,1416292.21,39.15,585,1,0,1959733.95,120,0,2880.59,0,1,2.316175365180435,0.0014698882978477767,42904.0,35254.49
308,33,0,1,0,1,3,3.9,39917.41,95785.72,8196.23,99911.57,20.53,742,1,0,3155063.71,360,2,3432.56,1,1,6.586649179727174,0.001087952674020646,31721.180000000004,39917.41
679,53,0,1,1,0,2,13.3,95155.09,432843.57,30155.68,1765091.92,31.69,718,1,0,1732121.32,240,5,1575135.01,2,1,1.5169282413934275,0.9093676013409961,64999.409999999996,47577.545
217,54,0,0,2,1,3,29.8,27316.39,190105.27,12377.79,602640.91,45.31,589,1,0,3153463.74,60,2,4592911.22,2,0,9.620182059195963,1.4564655244775382,14938.599999999999,9105.463333333333
741,25,1,1,1,0,3,1.3,111341.41,780207.68,27768.43,768488.99,24.94,465,0,0,1568916.6,24,5,2507.59,1,0,1.1742535863341412,0.0015982940074698681,83572.98000000001,55670.705
479,56,1,0,1,0,2,27.2,65791.31,489195.6,24394.12,1426067.58,37.08,674,1,0,1142400.69,36,6,1072245.15,1,1,1.4470004853224536,0.9385893753267953,41397.19,32895.655
116,24,1,1,0,0,0,4.0,96727.5,694063.0,25832.7,1486927.62,26.71,542,1,3,1928809.69,300,1,504.43,2,1,1.6617212357740387,0.0002615239868480752,70894.8,96727.5
476,48,0,0,3,0,2,1.6,110333.86,648849.2,30918.04,1653236.76,28.02,800,1,0,5742781.3,360,0,1646.41,1,1,4.337427407446212,0.0002866920946475883,79415.82,27583.465
463,38,1,0,1,0,0,14.6,53201.41,187801.37,26133.39,1069197.05,49.12,629,1,1,732294.32,360,5,748102.46,2,0,1.14704716786015,1.0215871399903798,27068.020000000004,26600.705
1018,34,1,0,0,0,2,8.9,89594.4,468516.47,46377.09,951701.21,51.76,709,0,3,974868.24,12,6,1659710.66,1,0,0.9067421624565822,1.7024974164713786,43217.31,89594.4
1101,42,1,0,1,0,2,0.9,75486.58,485673.93,13239.19,365689.96,17.54,643,1,0,1158536.47,24,1,3146.94,1,1,1.2789651595466816,0.0027163063757500877,62247.39,37743.29
153,34,0,0,1,0,2,4.6,95899.2,698933.63,16283.31,196725.31,16.98,491,1,3,196753.3,240,3,4827.29,2,0,0.1709723160707632,0.02453473461436225,79615.89,47949.6
396,56,1,1,0,0,2,11.0,82580.3,154344.49,24237.21,551126.92,29.35,743,1,0,1519120.5,24,6,1485862.89,2,1,1.5329730577389522,0.9781073259165418,58343.090000000004,82580.3
481,64,0,0,1,1,2,11.7,34111.22,142980.23,8778.66,89424.7,25.74,540,0,1,462002.09,120,5,1649.55,1,0,1.1286659980694524,0.0035704383934713367,25332.56,17055.61
637,57,1,1,0,1,4,0.0,11214.83,58622.55,4436.67,138914.91,39.56,600,1,2,87594.38,60,5,905.01,1,0,0.6508820612231008,0.010331827224531983,6778.16,11214.83
782,40,1,1,0,0,2,20.6,77726.49,552804.67,21080.27,218875.65,27.12,550,0,2,1580341.69,60,6,1726.23,2,0,1.6943405116239434,0.0010923144095502538,56646.22,77726.49
394,43,1,0,1,1,2,2.0,74530.94,192353.94,21667.21,797620.63,29.07,653,0,2,7259559.37,36,2,11313889.88,2,0,8.116941512254284,1.5584816244846003,52863.73,37265.47
148,41,1,0,1,0,2,0.1,80100.37,590206.76,42152.02,749696.1,52.62,651,1,0,2398291.2,180,4,394.57,0,1,2.4950895982128425,0.00016452130583642218,37948.35,40050.185
1136,56,0,0,0,0,4,0.0,13486.18,26668.09,5608.87,139773.81,41.59,688,0,0,163552.3,360,0,3248.11,0,0,1.010616670794349,0.0198597635129558,7877.31,13486.18
557,45,0,1,0,0,3,26.1,52609.48,240395.44,26585.63,488474.5,50.53,643,1,0,4389803.97,60,2,7307983.44,1,1,6.9534425639637565,1.664763048633354,26023.850000000002,52609.48
812,42,1,1,1,0,2,7.7,111835.56,568907.47,41411.68,1962529.04,37.03,640,1,1,1237218.78,480,4,4037.53,2,1,0.9219032390055543,0.0032633921059620516,70423.88,55917.78
880,39,1,0,0,0,1,34.7,35765.38,166938.24,2170.9,102502.19,6.07,469,0,4,692498.13,240,6,1130250.67,1,0,1.6135206028846893,1.6321353387625752,33594.479999999996,35765.38
663,37,1,0,1,1,2,18.3,120928.26,116891.08,18561.08,317828.0,15.35,730,1,2,3212223.26,60,0,4442171.58,2,1,2.2135873919517794,1.3828962747751228,102367.18,60464.13
1000,45,0,1,0,0,2,14.1,80680.38,270737.7,26760.95,284651.31,33.17,708,1,0,1545811.53,240,6,2564972.44,1,1,1.596641308580847,1.6593047666037268,53919.43000000001,80680.38
952,52,0,0,1,0,0,16.0,76556.58,527848.32,27919.46,1630142.81,36.47,451,0,3,8562723.71,180,2,3068.43,1,0,9.320692083772117,0.00035834742587998315,48637.12,38278.29
495,40,0,1,0,1,0,12.0,103147.91,363627.35,59512.79,1202687.02,57.7,492,0,3,5124428.42,24,2,5582327.3,0,0,4.140032518997881,1.089356088615245,43635.12,103147.91
315,57,1,1,0,1,2,28.8,82778.37,652922.67,45613.35,2465384.54,55.1,534,0,0,7943505.62,60,2,421.21,1,0,7.996760526532072,5.30257068037424e-05,37165.02,82778.37
